#FamilyID	pvalue	Significant at 0.05
N0.HOG0003282	0.433	n
N0.HOG0003283	0.591	n
N0.HOG0003284	0.666	n
N0.HOG0003285	0.307	n
N0.HOG0003286	0.51	n
N0.HOG0003287	0.445	n
N0.HOG0003288	0.59	n
N0.HOG0003289	0.53	n
N0.HOG0003290	0.764	n
N0.HOG0003292	0.513	n
N0.HOG0003293	0.808	n
N0.HOG0003294	0.171	n
N0.HOG0003295	0.197	n
N0.HOG0003296	0.999	n
N0.HOG0003297	0.156	n
N0.HOG0003298	0.818	n
N0.HOG0003300	0.888	n
N0.HOG0003301	0.859	n
N0.HOG0003302	0.702	n
N0.HOG0003303	0.921	n
N0.HOG0003304	0.565	n
N0.HOG0003305	0.726	n
N0.HOG0003306	0.225	n
N0.HOG0003307	0.541	n
N0.HOG0003308	0.287	n
N0.HOG0003310	0.869	n
N0.HOG0003311	0	y
N0.HOG0003313	0.528	n
N0.HOG0003314	0.552	n
N0.HOG0003315	0.888	n
N0.HOG0003316	0.302	n
N0.HOG0003317	0.725	n
N0.HOG0003318	0.595	n
N0.HOG0003319	0.441	n
N0.HOG0003320	0.554	n
N0.HOG0003321	0.641	n
N0.HOG0003322	0.619	n
N0.HOG0003323	0.233	n
N0.HOG0003324	0.207	n
N0.HOG0003325	0.722	n
N0.HOG0003326	0.552	n
N0.HOG0003327	0.53	n
N0.HOG0003330	0.481	n
N0.HOG0003333	0.875	n
N0.HOG0003334	0.726	n
N0.HOG0003335	0.572	n
N0.HOG0003336	0.688	n
N0.HOG0003337	0.506	n
N0.HOG0003339	0.374	n
N0.HOG0003340	0.59	n
N0.HOG0003341	0.756	n
N0.HOG0003342	0.755	n
N0.HOG0003344	0.871	n
N0.HOG0003345	0.483	n
N0.HOG0003347	0.193	n
N0.HOG0003348	0.326	n
N0.HOG0003349	0.345	n
N0.HOG0003350	0.643	n
N0.HOG0003351	0.619	n
N0.HOG0003352	0.438	n
N0.HOG0003353	0.462	n
N0.HOG0003354	0.346	n
N0.HOG0003355	0.954	n
N0.HOG0003356	0.152	n
N0.HOG0003357	0.36	n
N0.HOG0003358	0.013	y
N0.HOG0003359	0.859	n
N0.HOG0003361	0.474	n
N0.HOG0003362	0.747	n
N0.HOG0003363	0.774	n
N0.HOG0003366	0.665	n
N0.HOG0003367	0.642	n
N0.HOG0003369	0.679	n
N0.HOG0003370	0.325	n
N0.HOG0003372	0.756	n
N0.HOG0003373	0.773	n
N0.HOG0003374	0.885	n
N0.HOG0003375	0.246	n
N0.HOG0003376	0.538	n
N0.HOG0003377	0.513	n
N0.HOG0003378	0.79	n
N0.HOG0003380	0.459	n
N0.HOG0003382	0.618	n
N0.HOG0003383	0.623	n
N0.HOG0003384	0.877	n
N0.HOG0003385	0.495	n
N0.HOG0003386	0.591	n
N0.HOG0003387	0.838	n
N0.HOG0003389	0.464	n
N0.HOG0003390	0.051	n
N0.HOG0003391	0.676	n
N0.HOG0003393	0.221	n
N0.HOG0003394	0.673	n
N0.HOG0003395	0.657	n
N0.HOG0003398	0.737	n
N0.HOG0003399	0.107	n
N0.HOG0003400	0.906	n
N0.HOG0003401	0.52	n
N0.HOG0003402	0.874	n
N0.HOG0003403	0.536	n
N0.HOG0003404	0.352	n
N0.HOG0003405	0.443	n
N0.HOG0003406	0.464	n
N0.HOG0003409	0.157	n
N0.HOG0003411	0.229	n
N0.HOG0003412	0.33	n
N0.HOG0003413	0.782	n
N0.HOG0003414	0.547	n
N0.HOG0003415	0.861	n
N0.HOG0003417	0.753	n
N0.HOG0003418	0.744	n
N0.HOG0003419	0.689	n
N0.HOG0003420	0.264	n
N0.HOG0003421	0.383	n
N0.HOG0003422	0.871	n
N0.HOG0003423	0.263	n
N0.HOG0003424	0.738	n
N0.HOG0003425	0.482	n
N0.HOG0003426	0.603	n
N0.HOG0003427	0.738	n
N0.HOG0003428	0.28	n
N0.HOG0003429	0.523	n
N0.HOG0003430	0.197	n
N0.HOG0003431	0.873	n
N0.HOG0003432	0.759	n
N0.HOG0003433	0.705	n
N0.HOG0003434	0.59	n
N0.HOG0003435	0.642	n
N0.HOG0003436	0.782	n
N0.HOG0003437	0.838	n
N0.HOG0003438	0.618	n
N0.HOG0003439	0.31	n
N0.HOG0003440	0.548	n
N0.HOG0003441	0.493	n
N0.HOG0003442	0.68	n
N0.HOG0003443	0.988	n
N0.HOG0003445	0.722	n
N0.HOG0003446	0.46	n
N0.HOG0003447	0.262	n
N0.HOG0003448	0.613	n
N0.HOG0003449	0.59	n
N0.HOG0003450	0.619	n
N0.HOG0003451	0.41	n
N0.HOG0003452	0.383	n
N0.HOG0003453	0.415	n
N0.HOG0003454	0.258	n
N0.HOG0003455	0.148	n
N0.HOG0003456	0.613	n
N0.HOG0003457	0.57	n
N0.HOG0003458	0.738	n
N0.HOG0003459	0.874	n
N0.HOG0003460	0.192	n
N0.HOG0003461	0.624	n
N0.HOG0003462	0.664	n
N0.HOG0003463	0.268	n
N0.HOG0003464	0.686	n
N0.HOG0003466	0.348	n
N0.HOG0003467	0.53	n
N0.HOG0003468	0.667	n
N0.HOG0003471	0.68	n
N0.HOG0003472	0.178	n
N0.HOG0003473	0.962	n
N0.HOG0003474	0.725	n
N0.HOG0003475	0.683	n
N0.HOG0003476	0.433	n
N0.HOG0003477	0.666	n
N0.HOG0003479	0.486	n
N0.HOG0003480	0.394	n
N0.HOG0003481	0.638	n
N0.HOG0003483	0.723	n
N0.HOG0003484	0.51	n
N0.HOG0003485	0.442	n
N0.HOG0003486	0.776	n
N0.HOG0003487	0.668	n
N0.HOG0003488	0.547	n
N0.HOG0003489	0.655	n
N0.HOG0003490	0.969	n
N0.HOG0003491	0.626	n
N0.HOG0003494	0.276	n
N0.HOG0003495	0.927	n
N0.HOG0003496	0.245	n
N0.HOG0003497	0.874	n
N0.HOG0003498	0.513	n
N0.HOG0003499	0.687	n
N0.HOG0003500	0.808	n
N0.HOG0003501	0.694	n
N0.HOG0003502	0.158	n
N0.HOG0003503	0.703	n
N0.HOG0003504	0.702	n
N0.HOG0003505	0.596	n
N0.HOG0003506	0.874	n
N0.HOG0003507	0.702	n
N0.HOG0003508	0.534	n
N0.HOG0003509	0.128	n
N0.HOG0003510	0.831	n
N0.HOG0003511	0.481	n
N0.HOG0003512	0.726	n
N0.HOG0003513	0.661	n
N0.HOG0003514	0.734	n
N0.HOG0003515	0.575	n
N0.HOG0003516	0.38	n
N0.HOG0003518	0.861	n
N0.HOG0003519	0.527	n
N0.HOG0003520	0.83	n
N0.HOG0003521	0.115	n
N0.HOG0003522	0.686	n
N0.HOG0003523	0.547	n
N0.HOG0003524	0.778	n
N0.HOG0003527	0.728	n
N0.HOG0003528	0.866	n
N0.HOG0003529	0.456	n
N0.HOG0003530	0.643	n
N0.HOG0003531	0.523	n
N0.HOG0003535	0.052	n
N0.HOG0003536	0.053	n
N0.HOG0003538	0.782	n
N0.HOG0003539	0.869	n
N0.HOG0003540	0.731	n
N0.HOG0003541	0.503	n
N0.HOG0003542	0.221	n
N0.HOG0003543	0.618	n
N0.HOG0003544	0.68	n
N0.HOG0003545	0.141	n
N0.HOG0003548	0.177	n
N0.HOG0003549	0.213	n
N0.HOG0003550	0.534	n
N0.HOG0003552	0.36	n
N0.HOG0003553	0.703	n
N0.HOG0003555	0.541	n
N0.HOG0003557	0.592	n
N0.HOG0003558	0.503	n
N0.HOG0003559	0.869	n
N0.HOG0003560	0.921	n
N0.HOG0003561	0.655	n
N0.HOG0003562	0.523	n
N0.HOG0003563	0.366	n
N0.HOG0003564	0.803	n
N0.HOG0003565	0.481	n
N0.HOG0003566	0.303	n
N0.HOG0003567	0.771	n
N0.HOG0003568	0.502	n
N0.HOG0003569	0.395	n
N0.HOG0003570	0.922	n
N0.HOG0003571	0.48	n
N0.HOG0003573	0.478	n
N0.HOG0003574	0.428	n
N0.HOG0003575	0.516	n
N0.HOG0003576	0.773	n
N0.HOG0003577	0.615	n
N0.HOG0003578	0.603	n
N0.HOG0003579	0.586	n
N0.HOG0003580	0.623	n
N0.HOG0003581	0.753	n
N0.HOG0003582	0.409	n
N0.HOG0003583	0.791	n
N0.HOG0003584	0.317	n
N0.HOG0003586	0.116	n
N0.HOG0003587	0.618	n
N0.HOG0003588	0.773	n
N0.HOG0003589	0.952	n
N0.HOG0003590	0.502	n
N0.HOG0003591	0.033	y
N0.HOG0003592	0.747	n
N0.HOG0003593	0.747	n
N0.HOG0003595	0.386	n
N0.HOG0003596	0.565	n
N0.HOG0003597	0.491	n
N0.HOG0003598	0.771	n
N0.HOG0003599	0.626	n
N0.HOG0003600	0.635	n
N0.HOG0003601	0.455	n
N0.HOG0003602	0.458	n
N0.HOG0003603	0.535	n
N0.HOG0003604	0.705	n
N0.HOG0003605	0.808	n
N0.HOG0003606	0.749	n
N0.HOG0003607	0.236	n
N0.HOG0003608	0.508	n
N0.HOG0003609	0.782	n
N0.HOG0003610	0.513	n
N0.HOG0003611	0.644	n
N0.HOG0003612	0.882	n
N0.HOG0003613	0.854	n
N0.HOG0003614	0.205	n
N0.HOG0003615	0.599	n
N0.HOG0003617	0.46	n
N0.HOG0003618	0.578	n
N0.HOG0003619	0.527	n
N0.HOG0003620	0.668	n
N0.HOG0003621	0.441	n
N0.HOG0003622	0.741	n
N0.HOG0003623	0.624	n
N0.HOG0003624	0.596	n
N0.HOG0003625	0.668	n
N0.HOG0003626	0.095	n
N0.HOG0003627	0.811	n
N0.HOG0003628	0.865	n
N0.HOG0003629	0.665	n
N0.HOG0003630	0.651	n
N0.HOG0003631	0.541	n
N0.HOG0003632	0.575	n
N0.HOG0003633	0.414	n
N0.HOG0003634	0.547	n
N0.HOG0003636	0.428	n
N0.HOG0003638	0.746	n
N0.HOG0003639	0.36	n
N0.HOG0003641	0.725	n
N0.HOG0003643	0.332	n
N0.HOG0003647	0.059	n
N0.HOG0003649	0.107	n
N0.HOG0003650	0.362	n
N0.HOG0003653	0.065	n
N0.HOG0003655	0.072	n
N0.HOG0003656	0.542	n
N0.HOG0003657	0.257	n
N0.HOG0003660	0.995	n
N0.HOG0003693	0.804	n
N0.HOG0003695	0.827	n
N0.HOG0003698	0.487	n
N0.HOG0003699	0.759	n
N0.HOG0003700	0.466	n
N0.HOG0003701	0.997	n
N0.HOG0003702	0.71	n
N0.HOG0003703	0.698	n
N0.HOG0003704	0.618	n
N0.HOG0003705	0.817	n
N0.HOG0003706	0.407	n
N0.HOG0003707	0.722	n
N0.HOG0003708	0.678	n
N0.HOG0003709	0.847	n
N0.HOG0003711	0.648	n
N0.HOG0003712	0.449	n
N0.HOG0003714	0.705	n
N0.HOG0003715	0.197	n
N0.HOG0003716	0.128	n
N0.HOG0003718	0.39	n
N0.HOG0003719	0.847	n
N0.HOG0003720	0.828	n
N0.HOG0003721	0.675	n
N0.HOG0003722	0.755	n
N0.HOG0003723	0.761	n
N0.HOG0003724	0.753	n
N0.HOG0003725	0	y
N0.HOG0003726	0.761	n
N0.HOG0003727	0.675	n
N0.HOG0003728	0.873	n
N0.HOG0003729	0.831	n
N0.HOG0003730	0.743	n
N0.HOG0003731	0.874	n
N0.HOG0003732	0.248	n
N0.HOG0003733	0.643	n
N0.HOG0003734	0.366	n
N0.HOG0003735	0.675	n
N0.HOG0003736	0.993	n
N0.HOG0003737	0.76	n
N0.HOG0003740	0.764	n
N0.HOG0003741	0.884	n
N0.HOG0003742	0.806	n
N0.HOG0003743	0.768	n
N0.HOG0003744	0.277	n
N0.HOG0003745	0.053	n
N0.HOG0003748	0.877	n
N0.HOG0003749	0.03	y
N0.HOG0003750	0.822	n
N0.HOG0003754	0.823	n
N0.HOG0003756	0.703	n
N0.HOG0003758	0.721	n
N0.HOG0003759	0.754	n
N0.HOG0003760	0.999	n
N0.HOG0003761	0.722	n
N0.HOG0003762	0.726	n
N0.HOG0003764	0.828	n
N0.HOG0003765	0.878	n
N0.HOG0003766	0.908	n
N0.HOG0003767	0.331	n
N0.HOG0003769	0.599	n
N0.HOG0003770	0.383	n
N0.HOG0003772	0.755	n
N0.HOG0003773	0.09	n
N0.HOG0003774	0.877	n
N0.HOG0003776	0.619	n
N0.HOG0003778	0.011	y
N0.HOG0003781	0.619	n
N0.HOG0003782	0.48	n
N0.HOG0003783	0.716	n
N0.HOG0003784	0.716	n
N0.HOG0003785	0.678	n
N0.HOG0003786	0.984	n
N0.HOG0003787	0.662	n
N0.HOG0003788	0.642	n
N0.HOG0003789	0.868	n
N0.HOG0003791	0.744	n
N0.HOG0003794	0.373	n
N0.HOG0003796	0.208	n
N0.HOG0003797	0.028	y
N0.HOG0003800	0.65	n
N0.HOG0003801	0.889	n
N0.HOG0003802	0.999	n
N0.HOG0003803	0.131	n
N0.HOG0003804	0.643	n
N0.HOG0003805	0.922	n
N0.HOG0003806	0.823	n
N0.HOG0003807	0.676	n
N0.HOG0003808	0.541	n
N0.HOG0003810	0.218	n
N0.HOG0003811	0.234	n
N0.HOG0003812	0.707	n
N0.HOG0003813	0.944	n
N0.HOG0003814	0.765	n
N0.HOG0003815	0.682	n
N0.HOG0003817	0.702	n
N0.HOG0003818	0.017	y
N0.HOG0003819	0.283	n
N0.HOG0003820	0.77	n
N0.HOG0003822	0.879	n
N0.HOG0003823	0.138	n
N0.HOG0003824	0.121	n
N0.HOG0003825	0.705	n
N0.HOG0003826	0.822	n
N0.HOG0003828	0.946	n
N0.HOG0003829	0.761	n
N0.HOG0003830	0.761	n
N0.HOG0003831	0.764	n
N0.HOG0003833	0.668	n
N0.HOG0003834	0.668	n
N0.HOG0003835	0.741	n
N0.HOG0003839	0.853	n
N0.HOG0003840	0.535	n
N0.HOG0003841	0.666	n
N0.HOG0003842	0.657	n
N0.HOG0003843	0.65	n
N0.HOG0003844	0.672	n
N0.HOG0003845	0.336	n
N0.HOG0003846	0.65	n
N0.HOG0003847	0.77	n
N0.HOG0003848	0.858	n
N0.HOG0003850	0.648	n
N0.HOG0003851	0.751	n
N0.HOG0003853	0.823	n
N0.HOG0003854	0.092	n
N0.HOG0003855	0.554	n
N0.HOG0003856	0.489	n
N0.HOG0003857	0.827	n
N0.HOG0003858	0.732	n
N0.HOG0003859	0.764	n
N0.HOG0003860	0.772	n
N0.HOG0003861	0.433	n
N0.HOG0003863	0.896	n
N0.HOG0003864	0.491	n
N0.HOG0003866	0.737	n
N0.HOG0003867	0.879	n
N0.HOG0003868	0.828	n
N0.HOG0003869	0.666	n
N0.HOG0003870	0.292	n
N0.HOG0003873	0.541	n
N0.HOG0003874	0.969	n
N0.HOG0003875	0.673	n
N0.HOG0003876	0.575	n
N0.HOG0003877	0.386	n
N0.HOG0003879	0.662	n
N0.HOG0003880	0.751	n
N0.HOG0003881	0.638	n
N0.HOG0003882	0.599	n
N0.HOG0003883	0.825	n
N0.HOG0003884	0.421	n
N0.HOG0003886	0.646	n
N0.HOG0003887	0.231	n
N0.HOG0003888	0.5	n
N0.HOG0003889	0.254	n
N0.HOG0003890	0.708	n
N0.HOG0003891	0.65	n
N0.HOG0003892	0.599	n
N0.HOG0003893	0.675	n
N0.HOG0003894	0.522	n
N0.HOG0003895	0.779	n
N0.HOG0003896	0.275	n
N0.HOG0003897	0.705	n
N0.HOG0003899	0.845	n
N0.HOG0003900	0.752	n
N0.HOG0003901	0.806	n
N0.HOG0003902	0.109	n
N0.HOG0003905	0.671	n
N0.HOG0003906	0.683	n
N0.HOG0003907	0.751	n
N0.HOG0003908	0.918	n
N0.HOG0003909	0.481	n
N0.HOG0003911	0.835	n
N0.HOG0003913	0.841	n
N0.HOG0003914	0.858	n
N0.HOG0003915	0.769	n
N0.HOG0003916	0.726	n
N0.HOG0003917	0.308	n
N0.HOG0003918	0.877	n
N0.HOG0003919	0.847	n
N0.HOG0003921	0.835	n
N0.HOG0003922	0.874	n
N0.HOG0003923	0.886	n
N0.HOG0003924	0.735	n
N0.HOG0003925	0.539	n
N0.HOG0003926	0.937	n
N0.HOG0003928	0.86	n
N0.HOG0003929	0.772	n
N0.HOG0003930	0.65	n
N0.HOG0003931	0.68	n
N0.HOG0003933	0.774	n
N0.HOG0003934	0.518	n
N0.HOG0003935	0.71	n
N0.HOG0003936	0.796	n
N0.HOG0003937	0.664	n
N0.HOG0003939	0.561	n
N0.HOG0003940	0.999	n
N0.HOG0003941	0.755	n
N0.HOG0003942	0.726	n
N0.HOG0003943	0.81	n
N0.HOG0003944	0.861	n
N0.HOG0003945	0.71	n
N0.HOG0003947	0.828	n
N0.HOG0003948	0.811	n
N0.HOG0003949	0.026	y
N0.HOG0003950	0.969	n
N0.HOG0003952	0.657	n
N0.HOG0003953	0.841	n
N0.HOG0003954	0.879	n
N0.HOG0003956	0.841	n
N0.HOG0003957	0.811	n
N0.HOG0003958	0.861	n
N0.HOG0003959	0.874	n
N0.HOG0003960	0.969	n
N0.HOG0003961	0.969	n
N0.HOG0003963	0.393	n
N0.HOG0003964	0.787	n
N0.HOG0003967	0.845	n
N0.HOG0003968	0.657	n
N0.HOG0003969	0.637	n
N0.HOG0003970	0.768	n
N0.HOG0003971	0.745	n
N0.HOG0003972	0.969	n
N0.HOG0003973	0.886	n
N0.HOG0003974	0.896	n
N0.HOG0003975	0.879	n
N0.HOG0003976	0.174	n
N0.HOG0003977	0.741	n
N0.HOG0003980	0.774	n
N0.HOG0003981	0.835	n
N0.HOG0003982	0.68	n
N0.HOG0003983	0.666	n
N0.HOG0003984	0.843	n
N0.HOG0003985	0.65	n
N0.HOG0003986	0.845	n
N0.HOG0003987	0.835	n
N0.HOG0003988	0.536	n
N0.HOG0003989	0.838	n
N0.HOG0003990	0.805	n
N0.HOG0003992	0.641	n
N0.HOG0003994	0.726	n
N0.HOG0003995	0.787	n
N0.HOG0003996	0.541	n
N0.HOG0003997	0.65	n
N0.HOG0003998	0.79	n
N0.HOG0004000	0.892	n
N0.HOG0004001	0.174	n
N0.HOG0004002	0.545	n
N0.HOG0004003	0.698	n
N0.HOG0004004	0.668	n
N0.HOG0004005	0.794	n
N0.HOG0004006	0.874	n
N0.HOG0004007	0.761	n
N0.HOG0004008	0.666	n
N0.HOG0004009	0.925	n
N0.HOG0004010	0.804	n
N0.HOG0004011	0.772	n
N0.HOG0004012	0.884	n
N0.HOG0004013	0.174	n
N0.HOG0004014	0.575	n
N0.HOG0004015	0.71	n
N0.HOG0004016	0.865	n
N0.HOG0004020	0.33	n
N0.HOG0004021	0.666	n
N0.HOG0004022	0.732	n
N0.HOG0004023	0.716	n
N0.HOG0004024	0.871	n
N0.HOG0004025	0.76	n
N0.HOG0004027	0.804	n
N0.HOG0004028	0.804	n
N0.HOG0004030	0.804	n
N0.HOG0004031	0.646	n
N0.HOG0004032	0.989	n
N0.HOG0004033	0.672	n
N0.HOG0004034	0.873	n
N0.HOG0004035	0.442	n
N0.HOG0004036	0.383	n
N0.HOG0004037	0.47	n
N0.HOG0004038	0.907	n
N0.HOG0004039	0.676	n
N0.HOG0004040	0.198	n
N0.HOG0004041	0.879	n
N0.HOG0004042	0.656	n
N0.HOG0004043	0.503	n
N0.HOG0004045	0.366	n
N0.HOG0004047	0.541	n
N0.HOG0004048	0.722	n
N0.HOG0004049	0.997	n
N0.HOG0004050	0.71	n
N0.HOG0004052	0.794	n
N0.HOG0004053	0.861	n
N0.HOG0004054	0.886	n
N0.HOG0004055	0.736	n
N0.HOG0004056	0.88	n
N0.HOG0004057	0.88	n
N0.HOG0004058	0.178	n
N0.HOG0004061	0.861	n
N0.HOG0004063	0.643	n
N0.HOG0004064	0.918	n
N0.HOG0004066	0.619	n
N0.HOG0004067	0.726	n
N0.HOG0004068	0.829	n
N0.HOG0004069	0.255	n
N0.HOG0004070	0.331	n
N0.HOG0004071	0.514	n
N0.HOG0004072	0.65	n
N0.HOG0004073	0.694	n
N0.HOG0004074	0.602	n
N0.HOG0004075	0.665	n
N0.HOG0004076	0.2	n
N0.HOG0004077	0.686	n
N0.HOG0004078	0.665	n
N0.HOG0004079	0.799	n
N0.HOG0004080	0.78	n
N0.HOG0004081	0.78	n
N0.HOG0004082	0.909	n
N0.HOG0004083	0.384	n
N0.HOG0004084	0.481	n
N0.HOG0004085	0.218	n
N0.HOG0004086	0.68	n
N0.HOG0004087	0.668	n
N0.HOG0004088	0.711	n
N0.HOG0004089	0.835	n
N0.HOG0004090	0.659	n
N0.HOG0004091	0.72	n
N0.HOG0004092	0.248	n
N0.HOG0004093	0.799	n
N0.HOG0004094	0.65	n
N0.HOG0004095	0.493	n
N0.HOG0004096	0.053	n
N0.HOG0004097	0.903	n
N0.HOG0004099	0.755	n
N0.HOG0004100	0.804	n
N0.HOG0004101	0.81	n
N0.HOG0004102	0.937	n
N0.HOG0004104	0.443	n
N0.HOG0004105	0.925	n
N0.HOG0004106	0.674	n
N0.HOG0004107	0.535	n
N0.HOG0004108	0.864	n
N0.HOG0004109	0.61	n
N0.HOG0004110	0.187	n
N0.HOG0004111	0.401	n
N0.HOG0004112	0.602	n
N0.HOG0004113	0.32	n
N0.HOG0004114	0.079	n
N0.HOG0004115	0.602	n
N0.HOG0004116	0.804	n
N0.HOG0004117	0.656	n
N0.HOG0004118	0.799	n
N0.HOG0004119	0.254	n
N0.HOG0004120	0.624	n
N0.HOG0004121	0.791	n
N0.HOG0004122	0.806	n
N0.HOG0004123	0.885	n
N0.HOG0004124	0.583	n
N0.HOG0004125	0.33	n
N0.HOG0004126	0.931	n
N0.HOG0004128	0.339	n
N0.HOG0004129	0.325	n
N0.HOG0004130	0.624	n
N0.HOG0004131	0.642	n
N0.HOG0004132	0.738	n
N0.HOG0004134	0.654	n
N0.HOG0004135	0.819	n
N0.HOG0004138	0.779	n
N0.HOG0004139	0.705	n
N0.HOG0004141	0.606	n
N0.HOG0004142	0.65	n
N0.HOG0004143	0.668	n
N0.HOG0004144	0.806	n
N0.HOG0004145	0.536	n
N0.HOG0004146	0.444	n
N0.HOG0004148	0.201	n
N0.HOG0004149	0.2	n
N0.HOG0004151	0.65	n
N0.HOG0004152	0.774	n
N0.HOG0004153	0.799	n
N0.HOG0004154	0.872	n
N0.HOG0004155	0.666	n
N0.HOG0004157	0.198	n
N0.HOG0004158	0.877	n
N0.HOG0004159	0.755	n
N0.HOG0004161	0.622	n
N0.HOG0004162	0.519	n
N0.HOG0004163	0.722	n
N0.HOG0004164	0.835	n
N0.HOG0004165	0.541	n
N0.HOG0004166	0.794	n
N0.HOG0004169	0.773	n
N0.HOG0004170	0.974	n
N0.HOG0004171	0.981	n
N0.HOG0004172	0.689	n
N0.HOG0004173	0.822	n
N0.HOG0004174	0.864	n
N0.HOG0004175	0.622	n
N0.HOG0004176	0.638	n
N0.HOG0004177	0.84	n
N0.HOG0004178	0.931	n
N0.HOG0004179	0.794	n
N0.HOG0004181	0.763	n
N0.HOG0004182	0.241	n
N0.HOG0004183	0.787	n
N0.HOG0004184	0.307	n
N0.HOG0004185	0.78	n
N0.HOG0004186	0.162	n
N0.HOG0004187	0.702	n
N0.HOG0004188	0.866	n
N0.HOG0004190	0.71	n
N0.HOG0004191	0.855	n
N0.HOG0004192	0.874	n
N0.HOG0004193	0.227	n
N0.HOG0004194	0.827	n
N0.HOG0004195	0.861	n
N0.HOG0004196	0.672	n
N0.HOG0004197	0.741	n
N0.HOG0004199	0.879	n
N0.HOG0004200	0.498	n
N0.HOG0004201	0.828	n
N0.HOG0004202	0.822	n
N0.HOG0004205	0.759	n
N0.HOG0004206	0.839	n
N0.HOG0004207	0.638	n
N0.HOG0004208	0.615	n
N0.HOG0004209	0.666	n
N0.HOG0004210	0.81	n
N0.HOG0004211	0.672	n
N0.HOG0004216	0.583	n
N0.HOG0004217	0.95	n
N0.HOG0004218	0.768	n
N0.HOG0004219	0.357	n
N0.HOG0004220	0.751	n
N0.HOG0004221	0.999	n
N0.HOG0004222	0.666	n
N0.HOG0004223	0.693	n
N0.HOG0004224	0.81	n
N0.HOG0004226	0.702	n
N0.HOG0004228	0.31	n
N0.HOG0004230	0.827	n
N0.HOG0004231	0.61	n
N0.HOG0004232	0.656	n
N0.HOG0004233	0.625	n
N0.HOG0004235	0.86	n
N0.HOG0004236	0.754	n
N0.HOG0004237	0.999	n
N0.HOG0004238	0.65	n
N0.HOG0004240	0.874	n
N0.HOG0004241	0.787	n
N0.HOG0004242	0.672	n
N0.HOG0004244	0.764	n
N0.HOG0004245	0.828	n
N0.HOG0004246	0.874	n
N0.HOG0004247	0.778	n
N0.HOG0004248	0.456	n
N0.HOG0004249	0.885	n
N0.HOG0004250	0.672	n
N0.HOG0004251	0.703	n
N0.HOG0004252	0.366	n
N0.HOG0004253	0.77	n
N0.HOG0004254	0.703	n
N0.HOG0004255	0.703	n
N0.HOG0004256	0.619	n
N0.HOG0004257	0.619	n
N0.HOG0004259	0.711	n
N0.HOG0004260	0.923	n
N0.HOG0004261	0.847	n
N0.HOG0004262	0.843	n
N0.HOG0004263	0.332	n
N0.HOG0004264	0.684	n
N0.HOG0004265	0.309	n
N0.HOG0004266	0.722	n
N0.HOG0004267	0.655	n
N0.HOG0004268	0.835	n
N0.HOG0004269	0.841	n
N0.HOG0004270	0.722	n
N0.HOG0004271	0.625	n
N0.HOG0004272	0.383	n
N0.HOG0004273	0.855	n
N0.HOG0004274	0.499	n
N0.HOG0004275	0.362	n
N0.HOG0004277	0.366	n
N0.HOG0004279	0.843	n
N0.HOG0004280	0.86	n
N0.HOG0004281	0.791	n
N0.HOG0004283	0.858	n
N0.HOG0004284	0.693	n
N0.HOG0004285	0.877	n
N0.HOG0004286	0.828	n
N0.HOG0004287	0.835	n
N0.HOG0004288	0.76	n
N0.HOG0004289	0.629	n
N0.HOG0004290	0.667	n
N0.HOG0004291	0.67	n
N0.HOG0004292	0.657	n
N0.HOG0004293	0.764	n
N0.HOG0004294	0.768	n
N0.HOG0004295	0.891	n
N0.HOG0004296	0.666	n
N0.HOG0004297	0.366	n
N0.HOG0004298	0.804	n
N0.HOG0004299	0.366	n
N0.HOG0004300	0.879	n
N0.HOG0004301	0.779	n
N0.HOG0004302	0.703	n
N0.HOG0004305	0.77	n
N0.HOG0004306	0.768	n
N0.HOG0004307	0.85	n
N0.HOG0004308	0.328	n
N0.HOG0004309	0.799	n
N0.HOG0004310	0.884	n
N0.HOG0004311	0.575	n
N0.HOG0004312	0.337	n
N0.HOG0004314	0.667	n
N0.HOG0004315	0.527	n
N0.HOG0004317	0.805	n
N0.HOG0004318	0.891	n
N0.HOG0004319	0.68	n
N0.HOG0004320	0.754	n
N0.HOG0004322	0.768	n
N0.HOG0004324	0.804	n
N0.HOG0004326	0.804	n
N0.HOG0004328	0.676	n
N0.HOG0004329	0.664	n
N0.HOG0004330	0.835	n
N0.HOG0004331	0.289	n
N0.HOG0004332	0.739	n
N0.HOG0004333	0.906	n
N0.HOG0004334	0.655	n
N0.HOG0004335	0.479	n
N0.HOG0004336	0.698	n
N0.HOG0004337	0.33	n
N0.HOG0004338	0.925	n
N0.HOG0004339	0.843	n
N0.HOG0004340	0.189	n
N0.HOG0004342	0.462	n
N0.HOG0004343	0.772	n
N0.HOG0004345	0.969	n
N0.HOG0004346	0.843	n
N0.HOG0004347	0.814	n
N0.HOG0004348	0.814	n
N0.HOG0004349	0.768	n
N0.HOG0004350	0.246	n
N0.HOG0004351	0.755	n
N0.HOG0004353	0.843	n
N0.HOG0004354	0.843	n
N0.HOG0004355	0.456	n
N0.HOG0004356	0.575	n
N0.HOG0004357	0.825	n
N0.HOG0004358	0.698	n
N0.HOG0004359	0.568	n
N0.HOG0004360	0.717	n
N0.HOG0004361	0.847	n
N0.HOG0004362	0.673	n
N0.HOG0004363	0.923	n
N0.HOG0004365	0.664	n
N0.HOG0004366	0.038	y
N0.HOG0004367	0.922	n
N0.HOG0004368	0.633	n
N0.HOG0004369	0.633	n
